tackled_for_loss_seasonTotal,yards_gained_seasonTotal,fumble_seasonTotal,touchdown_seasonTotal,complete_pass_seasonTotal,pass_attempt_seasonTotal,pass_touchdown_seasonTotal,air_yards_seasonTotal,qb_dropback_seasonTotal,qb_hit_seasonTotal,qb_scramble_seasonTotal,sack_seasonTotal,tackled_for_loss-1_seasonTotal,yards_gained-1_seasonTotal,fumble-1_seasonTotal,touchdown-1_seasonTotal,complete_pass-1_seasonTotal,pass_attempt-1_seasonTotal,pass_touchdown-1_seasonTotal,air_yards-1_seasonTotal,qb_dropback-1_seasonTotal,qb_hit-1_seasonTotal,qb_scramble-1_seasonTotal,sack-1_seasonTotal,tackled_for_loss-2_seasonTotal,yards_gained-2_seasonTotal,fumble-2_seasonTotal,touchdown-2_seasonTotal,complete_pass-2_seasonTotal,pass_attempt-2_seasonTotal,pass_touchdown-2_seasonTotal,air_yards-2_seasonTotal,qb_dropback-2_seasonTotal,qb_hit-2_seasonTotal,qb_scramble-2_seasonTotal,sack-2_seasonTotal,tackled_for_loss-3_seasonTotal,yards_gained-3_seasonTotal,fumble-3_seasonTotal,touchdown-3_seasonTotal,complete_pass-3_seasonTotal,pass_attempt-3_seasonTotal,pass_touchdown-3_seasonTotal,air_yards-3_seasonTotal,qb_dropback-3_seasonTotal,qb_hit-3_seasonTotal,qb_scramble-3_seasonTotal,sack-3_seasonTotal,tackled_for_loss_avgPerGame,yards_gained_avgPerGame,fumble_avgPerGame,touchdown_avgPerGame,complete_pass_avgPerGame,pass_attempt_avgPerGame,pass_touchdown_avgPerGame,air_yards_avgPerGame,qb_dropback_avgPerGame,qb_hit_avgPerGame,qb_scramble_avgPerGame,sack_avgPerGame,tackled_for_loss-1_avgPerGame,yards_gained-1_avgPerGame,fumble-1_avgPerGame,touchdown-1_avgPerGame,complete_pass-1_avgPerGame,pass_attempt-1_avgPerGame,pass_touchdown-1_avgPerGame,air_yards-1_avgPerGame,qb_dropback-1_avgPerGame,qb_hit-1_avgPerGame,qb_scramble-1_avgPerGame,sack-1_avgPerGame,tackled_for_loss-2_avgPerGame,yards_gained-2_avgPerGame,fumble-2_avgPerGame,touchdown-2_avgPerGame,complete_pass-2_avgPerGame,pass_attempt-2_avgPerGame,pass_touchdown-2_avgPerGame,air_yards-2_avgPerGame,qb_dropback-2_avgPerGame,qb_hit-2_avgPerGame,qb_scramble-2_avgPerGame,sack-2_avgPerGame,tackled_for_loss-3_avgPerGame,yards_gained-3_avgPerGame,fumble-3_avgPerGame,touchdown-3_avgPerGame,complete_pass-3_avgPerGame,pass_attempt-3_avgPerGame,pass_touchdown-3_avgPerGame,air_yards-3_avgPerGame,qb_dropback-3_avgPerGame,qb_hit-3_avgPerGame,qb_scramble-3_avgPerGame,sack-3_avgPerGame,fanPts,fanPts-1,fanPts-2,fanPts-3
0.0,185.0,0.0,1.0,24.0,41.0,1.0,236.0,41.0,10.0,0.0,3.0,0.0,287.0,2.0,2.0,22.0,47.0,2.0,238.0,45.0,7.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,185.0,0.0,1.0,24.0,41.0,1.0,236.0,41.0,10.0,0.0,3.0,0.0,143.5,1.0,1.0,11.0,23.5,1.0,119.0,22.5,3.5,0.0,1.5,,,,,,,,,,,,,,,,,,,,,,,,,11.4,15.48,,
3.0,111.0,0.0,0.0,5.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,135.0,0.0,0.0,7.0,12.0,0.0,31.0,0.0,0.0,0.0,0.0,9.0,523.0,2.0,3.0,22.0,33.0,0.0,47.0,0.0,0.0,0.0,0.0,11.0,888.0,1.0,7.0,17.0,24.0,0.0,21.0,0.0,0.0,0.0,0.0,1.0,37.0,0.0,0.0,1.6666666666666667,2.3333333333333335,0.0,2.3333333333333335,0.0,0.0,0.0,0.0,0.06666666666666667,9.0,0.0,0.0,0.4666666666666667,0.8,0.0,2.066666666666667,0.0,0.0,0.0,0.0,0.6923076923076923,40.23076923076923,0.15384615384615385,0.23076923076923078,1.6923076923076923,2.5384615384615383,0.0,3.6153846153846154,0.0,0.0,0.0,0.0,0.8461538461538461,68.3076923076923,0.07692307692307693,0.5384615384615384,1.3076923076923077,1.8461538461538463,0.0,1.6153846153846154,0.0,0.0,0.0,0.0,4.44,5.4,28.92,61.52
,,,,,,,,,,,,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,1410.0,4.0,7.0,116.0,183.0,6.0,1286.0,181.0,15.0,0.0,9.0,,,,,,,,,,,,,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,235.0,0.6666666666666666,1.1666666666666667,19.333333333333332,30.5,1.0,214.33333333333334,30.166666666666668,2.5,0.0,1.5,,-0.12,,76.4
1.0,628.0,2.0,2.0,56.0,114.0,2.0,839.0,111.0,7.0,0.0,6.0,0.0,679.0,2.0,5.0,65.0,109.0,4.0,838.0,107.0,10.0,0.0,6.0,2.0,672.0,7.0,4.0,80.0,132.0,3.0,883.0,128.0,15.0,0.0,9.0,0.0,1534.0,7.0,11.0,141.0,257.0,11.0,1896.0,254.0,30.0,0.0,14.0,0.16666666666666666,104.66666666666667,0.3333333333333333,0.3333333333333333,9.333333333333334,19.0,0.3333333333333333,139.83333333333334,18.5,1.1666666666666667,0.0,1.0,0.0,113.16666666666667,0.3333333333333333,0.8333333333333334,10.833333333333334,18.166666666666668,0.6666666666666666,139.66666666666666,17.833333333333332,1.6666666666666667,0.0,1.0,0.15384615384615385,51.69230769230769,0.5384615384615384,0.3076923076923077,6.153846153846154,10.153846153846153,0.23076923076923078,67.92307692307692,9.846153846153847,1.1538461538461537,0.0,0.6923076923076923,0.0,170.44444444444446,0.7777777777777778,1.2222222222222223,15.666666666666666,28.555555555555557,1.2222222222222223,210.66666666666666,28.22222222222222,3.3333333333333335,0.0,1.5555555555555556,29.120000000000005,43.16,28.879999999999995,91.36
,,,,,,,,,,,,0.0,224.0,0.0,3.0,18.0,35.0,2.0,250.0,35.0,7.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,224.0,0.0,3.0,18.0,35.0,2.0,250.0,35.0,7.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,20.96,,
0.0,6036.0,8.0,52.0,476.0,757.0,47.0,6039.0,750.0,83.0,0.0,35.0,1.0,4016.0,6.0,39.0,353.0,568.0,38.0,4178.0,567.0,57.0,0.0,30.0,0.0,4481.0,8.0,33.0,394.0,629.0,30.0,4993.0,628.0,68.0,0.0,19.0,0.0,76.0,2.0,0.0,7.0,11.0,0.0,74.0,11.0,2.0,0.0,0.0,0.0,317.6842105263158,0.42105263157894735,2.736842105263158,25.05263157894737,39.8421052631579,2.473684210526316,317.8421052631579,39.473684210526315,4.368421052631579,0.0,1.8421052631578947,0.058823529411764705,236.23529411764707,0.35294117647058826,2.2941176470588234,20.764705882352942,33.411764705882355,2.235294117647059,245.76470588235293,33.35294117647059,3.3529411764705883,0.0,1.7647058823529411,0.0,263.5882352941176,0.47058823529411764,1.9411764705882353,23.176470588235293,37.0,1.7647058823529411,293.70588235294116,36.94117647058823,4.0,0.0,1.1176470588235294,0.0,76.0,2.0,0.0,7.0,11.0,0.0,74.0,11.0,2.0,0.0,0.0,433.44,304.64,295.24,-0.96
0.0,0.0,0.0,0.0,0.0,2.0,0.0,31.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,31.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
,,,,,,,,,,,,0.0,53.0,0.0,0.0,10.0,33.0,0.0,231.0,33.0,8.0,0.0,2.0,0.0,133.0,2.0,0.0,12.0,25.0,0.0,168.0,25.0,7.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,17.666666666666668,0.0,0.0,3.3333333333333335,11.0,0.0,77.0,11.0,2.6666666666666665,0.0,0.6666666666666666,0.0,44.333333333333336,0.6666666666666666,0.0,4.0,8.333333333333334,0.0,56.0,8.333333333333334,2.3333333333333335,0.0,0.6666666666666666,,,,,,,,,,,,,,2.12,1.3200000000000003,
,,,,,,,,,,,,0.0,484.0,2.0,2.0,55.0,112.0,2.0,589.0,111.0,33.0,0.0,11.0,0.0,1118.0,3.0,8.0,110.0,205.0,6.0,1286.0,203.0,48.0,0.0,22.0,0.0,2675.0,13.0,15.0,245.0,398.0,11.0,2737.0,395.0,41.0,0.0,23.0,,,,,,,,,,,,,0.0,121.0,0.5,0.5,13.75,28.0,0.5,147.25,27.75,8.25,0.0,2.75,0.0,139.75,0.375,1.0,13.75,25.625,0.75,160.75,25.375,6.0,0.0,2.75,0.0,191.07142857142858,0.9285714285714286,1.0714285714285714,17.5,28.428571428571427,0.7857142857142857,195.5,28.214285714285715,2.9285714285714284,0.0,1.6428571428571428,,23.36,70.72,141.0
2.0,2906.0,12.0,17.0,271.0,493.0,14.0,3969.0,491.0,99.0,0.0,42.0,0.0,363.0,2.0,4.0,34.0,65.0,3.0,498.0,65.0,14.0,0.0,6.0,0.0,191.0,0.0,1.0,14.0,21.0,1.0,71.0,21.0,3.0,0.0,0.0,2.0,1268.0,9.0,10.0,103.0,200.0,9.0,1643.0,196.0,35.0,0.0,15.0,0.13333333333333333,193.73333333333332,0.8,1.1333333333333333,18.066666666666666,32.86666666666667,0.9333333333333333,264.6,32.733333333333334,6.6,0.0,2.8,0.0,121.0,0.6666666666666666,1.3333333333333333,11.333333333333334,21.666666666666668,1.0,166.0,21.666666666666668,4.666666666666667,0.0,2.0,0.0,23.875,0.0,0.125,1.75,2.625,0.125,8.875,2.625,0.375,0.0,0.0,0.25,158.5,1.125,1.25,12.875,25.0,1.125,205.375,24.5,4.375,0.0,1.875,160.24,26.52,11.64,72.72
1.0,728.0,2.0,2.0,80.0,145.0,2.0,965.0,142.0,23.0,0.0,11.0,0.0,30.0,0.0,0.0,4.0,8.0,0.0,23.0,8.0,2.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,0.16666666666666666,121.33333333333333,0.3333333333333333,0.3333333333333333,13.333333333333334,24.166666666666668,0.3333333333333333,160.83333333333334,23.666666666666668,3.8333333333333335,0.0,1.8333333333333333,0.0,15.0,0.0,0.0,2.0,4.0,0.0,11.5,4.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,33.120000000000005,1.2,,
,,,,,,,,,,,,0.0,37.0,0.0,0.0,6.0,13.0,0.0,75.0,13.0,2.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,37.0,0.0,0.0,6.0,13.0,0.0,75.0,13.0,2.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.48,,
1.0,3996.0,15.0,35.0,346.0,558.0,31.0,4020.0,554.0,72.0,0.0,36.0,0.0,1596.0,2.0,12.0,148.0,220.0,11.0,1548.0,218.0,32.0,0.0,7.0,0.0,4780.0,12.0,30.0,392.0,662.0,28.0,4541.0,656.0,89.0,0.0,42.0,1.0,3366.0,18.0,30.0,276.0,472.0,26.0,4103.0,467.0,55.0,0.0,20.0,0.0625,249.75,0.9375,2.1875,21.625,34.875,1.9375,251.25,34.625,4.5,0.0,2.25,0.0,266.0,0.3333333333333333,2.0,24.666666666666668,36.666666666666664,1.8333333333333333,258.0,36.333333333333336,5.333333333333333,0.0,1.1666666666666667,0.0,265.55555555555554,0.6666666666666666,1.6666666666666667,21.77777777777778,36.77777777777778,1.5555555555555556,252.27777777777777,36.44444444444444,4.944444444444445,0.0,2.3333333333333335,0.07692307692307693,258.9230769230769,1.3846153846153846,2.3076923076923075,21.23076923076923,36.30769230769231,2.0,315.61538461538464,35.92307692307692,4.230769230769231,0.0,1.5384615384615385,269.84000000000003,107.84,287.2,218.64
13.0,2655.0,16.0,25.0,145.0,357.0,14.0,4096.0,354.0,58.0,0.0,38.0,0.0,855.0,2.0,11.0,41.0,88.0,5.0,1007.0,87.0,8.0,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,0.8666666666666667,177.0,1.0666666666666667,1.6666666666666667,9.666666666666666,23.8,0.9333333333333333,273.06666666666666,23.6,3.8666666666666667,0.0,2.533333333333333,0.0,122.14285714285714,0.2857142857142857,1.5714285714285714,5.857142857142857,12.571428571428571,0.7142857142857143,143.85714285714286,12.428571428571429,1.1428571428571428,0.0,0.8571428571428571,,,,,,,,,,,,,,,,,,,,,,,,,174.2,74.2,,
0.0,33.0,0.0,0.0,3.0,8.0,0.0,60.0,8.0,1.0,0.0,0.0,0.0,458.0,2.0,2.0,33.0,70.0,2.0,677.0,70.0,8.0,0.0,8.0,0.0,86.0,0.0,1.0,4.0,8.0,1.0,127.0,8.0,0.0,0.0,0.0,2.0,2866.0,8.0,24.0,231.0,450.0,19.0,3625.0,445.0,33.0,0.0,26.0,0.0,16.5,0.0,0.0,1.5,4.0,0.0,30.0,4.0,0.5,0.0,0.0,0.0,91.6,0.4,0.4,6.6,14.0,0.4,135.4,14.0,1.6,0.0,1.6,0.0,43.0,0.0,0.5,2.0,4.0,0.5,63.5,4.0,0.0,0.0,0.0,0.14285714285714285,204.71428571428572,0.5714285714285714,1.7142857142857142,16.5,32.142857142857146,1.3571428571428572,258.92857142857144,31.785714285714285,2.357142857142857,0.0,1.8571428571428572,1.32,22.32,7.4399999999999995,194.64
0.0,1265.0,6.0,4.0,110.0,206.0,4.0,1767.0,202.0,26.0,0.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,158.125,0.75,0.5,13.75,25.75,0.5,220.875,25.25,3.25,0.0,2.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.599999999999994,,,
0.0,911.0,2.0,5.0,66.0,122.0,4.0,1293.0,122.0,15.0,0.0,8.0,1.0,1300.0,8.0,10.0,93.0,170.0,10.0,1831.0,170.0,17.0,0.0,13.0,2.0,2124.0,10.0,12.0,152.0,268.0,10.0,2481.0,266.0,22.0,0.0,9.0,0.0,233.0,2.0,1.0,22.0,39.0,1.0,285.0,39.0,4.0,0.0,3.0,0.0,182.2,0.4,1.0,13.2,24.4,0.8,258.6,24.4,3.0,0.0,1.6,0.1111111111111111,144.44444444444446,0.8888888888888888,1.1111111111111112,10.333333333333334,18.88888888888889,1.1111111111111112,203.44444444444446,18.88888888888889,1.8888888888888888,0.0,1.4444444444444444,0.16666666666666666,177.0,0.8333333333333334,1.0,12.666666666666666,22.333333333333332,0.8333333333333334,206.75,22.166666666666668,1.8333333333333333,0.0,0.75,0.0,77.66666666666667,0.6666666666666666,0.3333333333333333,7.333333333333333,13.0,0.3333333333333333,95.0,13.0,1.3333333333333333,0.0,1.0,52.44,76.0,112.95999999999998,9.32
3.0,213.0,0.0,2.0,4.0,7.0,0.0,-1.0,0.0,0.0,0.0,0.0,4.0,56.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.2,14.2,0.0,0.13333333333333333,0.26666666666666666,0.4666666666666667,0.0,-0.06666666666666667,0.0,0.0,0.0,0.0,1.3333333333333333,18.666666666666668,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,16.52,2.24,,
0.0,3693.0,11.0,35.0,343.0,606.0,27.0,4858.0,602.0,64.0,0.0,48.0,0.0,3631.0,8.0,23.0,327.0,588.0,20.0,4581.0,585.0,64.0,0.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,217.23529411764707,0.6470588235294118,2.0588235294117645,20.176470588235293,35.64705882352941,1.588235294117647,285.7647058823529,35.411764705882355,3.764705882352941,0.0,2.823529411764706,0.0,213.58823529411765,0.47058823529411764,1.3529411764705883,19.235294117647058,34.588235294117645,1.1764705882352942,269.47058823529414,34.411764705882355,3.764705882352941,0.0,1.6470588235294117,,,,,,,,,,,,,,,,,,,,,,,,,265.72,221.24,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,59.0,0.0,0.0,6.0,11.0,0.0,144.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,9.833333333333334,0.0,0.0,1.0,1.8333333333333333,0.0,24.0,0.0,0.0,0.0,0.0,,,,2.36
,,,,,,,,,,,,0.0,480.0,5.0,2.0,53.0,107.0,1.0,617.0,106.0,24.0,0.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,120.0,1.25,0.5,13.25,26.75,0.25,154.25,26.5,6.0,0.0,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,17.2,,
0.0,4685.0,15.0,31.0,367.0,726.0,23.0,6854.0,712.0,121.0,0.0,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,275.5882352941176,0.8823529411764706,1.8235294117647058,21.58823529411765,42.705882352941174,1.3529411764705883,403.1764705882353,41.88235294117647,7.117647058823529,0.0,2.588235294117647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.4,,,
0.0,4800.0,9.0,44.0,421.0,683.0,42.0,5050.0,679.0,90.0,0.0,55.0,1.0,4988.0,7.0,50.0,369.0,589.0,47.0,4948.0,585.0,64.0,0.0,40.0,2.0,5180.0,16.0,43.0,402.0,646.0,37.0,5610.0,641.0,71.0,0.0,39.0,1.0,4866.0,17.0,42.0,378.0,642.0,34.0,5405.0,636.0,95.0,0.0,54.0,0.0,266.6666666666667,0.5,2.4444444444444446,23.38888888888889,37.94444444444444,2.3333333333333335,280.55555555555554,37.72222222222222,5.0,0.0,3.0555555555555554,0.0625,311.75,0.4375,3.125,23.0625,36.8125,2.9375,309.25,36.5625,4.0,0.0,2.5,0.10526315789473684,272.63157894736844,0.8421052631578947,2.263157894736842,21.157894736842106,34.0,1.9473684210526316,295.2631578947368,33.73684210526316,3.736842105263158,0.0,2.0526315789473686,0.058823529411764705,286.2352941176471,1.0,2.4705882352941178,22.235294117647058,37.76470588235294,2.0,317.94117647058823,37.411764705882355,5.588235294117647,0.0,3.176470588235294,350.0,385.52,347.2,328.64
,,,,,,,,,,,,1.0,3275.0,12.0,22.0,278.0,515.0,20.0,3652.0,513.0,79.0,0.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0625,204.6875,0.75,1.375,17.375,32.1875,1.25,228.25,32.0625,4.9375,0.0,2.8125,,,,,,,,,,,,,,,,,,,,,,,,,,195.0,,
,,,,,,,,,,,,,,,,,,,,,,,,0.0,101.0,2.0,1.0,10.0,26.0,0.0,228.0,26.0,10.0,0.0,3.0,0.0,135.0,0.0,0.0,17.0,31.0,0.0,172.0,31.0,4.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,101.0,2.0,1.0,10.0,26.0,0.0,228.0,26.0,10.0,0.0,3.0,0.0,67.5,0.0,0.0,8.5,15.5,0.0,86.0,15.5,2.0,0.0,1.0,,,4.039999999999999,5.4
,,,,,,,,,,,,,,,,,,,,,,,,0.0,9.0,0.0,0.0,8.0,23.0,0.0,213.0,23.0,5.0,0.0,4.0,0.0,212.0,1.0,2.0,23.0,43.0,2.0,304.0,43.0,7.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.5,0.0,0.0,4.0,11.5,0.0,106.5,11.5,2.5,0.0,2.0,0.0,70.66666666666667,0.3333333333333333,0.6666666666666666,7.666666666666667,14.333333333333334,0.6666666666666666,101.33333333333333,14.333333333333334,2.3333333333333335,0.0,1.0,,,0.36,14.48
,,,,,,,,,,,,,,,,,,,,,,,,0.0,2378.0,10.0,14.0,217.0,381.0,11.0,3065.0,377.0,64.0,0.0,22.0,0.0,4484.0,7.0,40.0,408.0,640.0,38.0,4844.0,635.0,92.0,0.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,182.92307692307693,0.7692307692307693,1.0769230769230769,16.692307692307693,29.307692307692307,0.8461538461538461,235.76923076923077,29.0,4.923076923076923,0.0,1.6923076923076923,0.0,249.11111111111111,0.3888888888888889,2.2222222222222223,22.666666666666668,35.55555555555556,2.111111111111111,269.1111111111111,35.27777777777778,5.111111111111111,0.0,2.0555555555555554,,,131.12,325.36
0.0,1564.0,6.0,12.0,162.0,304.0,9.0,2194.0,304.0,40.0,0.0,22.0,0.0,2006.0,16.0,14.0,210.0,453.0,12.0,3216.0,451.0,68.0,0.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,156.4,0.6,1.2,16.2,30.4,0.9,219.4,30.4,4.0,0.0,2.2,0.0,133.73333333333332,1.0666666666666667,0.9333333333333333,14.0,30.2,0.8,214.4,30.066666666666666,4.533333333333333,0.0,2.6666666666666665,,,,,,,,,,,,,,,,,,,,,,,,,98.56,104.24000000000001,,
0.0,63.0,2.0,0.0,5.0,11.0,0.0,110.0,11.0,0.0,0.0,0.0,0.0,103.0,0.0,1.0,8.0,19.0,1.0,179.0,19.0,2.0,0.0,1.0,0.0,1023.0,3.0,5.0,83.0,167.0,5.0,1388.0,165.0,17.0,0.0,10.0,0.0,1044.0,5.0,6.0,82.0,161.0,6.0,1547.0,157.0,22.0,0.0,11.0,0.0,31.5,1.0,0.0,2.5,5.5,0.0,55.0,5.5,0.0,0.0,0.0,0.0,51.5,0.0,0.5,4.0,9.5,0.5,89.5,9.5,1.0,0.0,0.5,0.0,170.5,0.5,0.8333333333333334,13.833333333333334,27.833333333333332,0.8333333333333334,231.33333333333334,27.5,2.8333333333333335,0.0,1.6666666666666667,0.0,149.14285714285714,0.7142857142857143,0.8571428571428571,11.714285714285714,23.0,0.8571428571428571,221.0,22.428571428571427,3.142857142857143,0.0,1.5714285714285714,-1.48,8.120000000000001,54.92,55.75999999999999
0.0,306.0,2.0,1.0,30.0,57.0,1.0,479.0,56.0,5.0,0.0,4.0,0.0,19.0,0.0,0.0,1.0,1.0,0.0,22.0,1.0,0.0,0.0,0.0,0.0,114.0,0.0,1.0,7.0,15.0,1.0,152.0,15.0,2.0,0.0,0.0,0.0,149.0,0.0,1.0,19.0,29.0,0.0,86.0,29.0,2.0,0.0,2.0,0.0,153.0,1.0,0.5,15.0,28.5,0.5,239.5,28.0,2.5,0.0,2.0,0.0,9.5,0.0,0.0,0.5,0.5,0.0,11.0,0.5,0.0,0.0,0.0,0.0,22.8,0.0,0.2,1.4,3.0,0.2,30.4,3.0,0.4,0.0,0.0,0.0,37.25,0.0,0.25,4.75,7.25,0.0,21.5,7.25,0.5,0.0,0.5,12.240000000000002,0.76,8.559999999999999,9.96
0.0,279.0,3.0,1.0,25.0,56.0,0.0,541.0,55.0,6.0,0.0,3.0,,,,,,,,,,,,,0.0,35.0,0.0,0.0,5.0,9.0,0.0,33.0,9.0,2.0,0.0,2.0,0.0,600.0,2.0,5.0,58.0,110.0,4.0,995.0,109.0,30.0,0.0,2.0,0.0,139.5,1.5,0.5,12.5,28.0,0.0,270.5,27.5,3.0,0.0,1.5,,,,,,,,,,,,,0.0,35.0,0.0,0.0,5.0,9.0,0.0,33.0,9.0,2.0,0.0,2.0,0.0,200.0,0.6666666666666666,1.6666666666666667,19.333333333333332,36.666666666666664,1.3333333333333333,331.6666666666667,36.333333333333336,10.0,0.0,0.6666666666666666,9.16,,1.4,40.0
0.0,-1.0,0.0,0.0,2.0,4.0,0.0,23.0,4.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-0.2,0.0,0.0,0.4,0.8,0.0,4.6,0.8,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04,,,
0.0,1084.0,2.0,4.0,112.0,219.0,2.0,1621.0,218.0,48.0,0.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1341.0,6.0,10.0,137.0,276.0,8.0,2156.0,273.0,33.0,0.0,19.0,0.0,108.4,0.2,0.4,11.2,21.9,0.2,162.1,21.8,4.8,0.0,2.1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,134.1,0.6,1.0,13.7,27.6,0.8,215.6,27.3,3.3,0.0,1.9,55.36,,,81.64
0.0,3177.0,14.0,30.0,284.0,481.0,26.0,3704.0,472.0,51.0,0.0,30.0,1.0,4137.0,14.0,23.0,346.0,598.0,22.0,5236.0,595.0,78.0,0.0,45.0,0.0,3793.0,13.0,27.0,294.0,521.0,21.0,4621.0,510.0,71.0,0.0,41.0,2.0,4059.0,12.0,31.0,337.0,556.0,26.0,4548.0,551.0,68.0,0.0,50.0,0.0,244.3846153846154,1.0769230769230769,2.3076923076923075,21.846153846153847,37.0,2.0,284.9230769230769,36.30769230769231,3.923076923076923,0.0,2.3076923076923075,0.0625,258.5625,0.875,1.4375,21.625,37.375,1.375,327.25,37.1875,4.875,0.0,2.8125,0.0,252.86666666666667,0.8666666666666667,1.8,19.6,34.733333333333334,1.4,308.06666666666666,34.0,4.733333333333333,0.0,2.7333333333333334,0.13333333333333333,270.6,0.8,2.066666666666667,22.466666666666665,37.06666666666667,1.7333333333333334,303.2,36.733333333333334,4.533333333333333,0.0,3.3333333333333335,219.07999999999998,229.48000000000002,233.72000000000003,262.36
,,,,,,,,,,,,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,221.0,1.0,1.0,20.0,32.0,1.0,174.0,32.0,1.0,0.0,1.0,,,,,,,,,,,,,0.0,-2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,2.6666666666666665,0.3333333333333333,0.0,0.0,0.0,0.0,55.25,0.25,0.25,5.0,8.0,0.25,43.5,8.0,0.25,0.0,0.25,,-0.2,0.12,10.84
0.0,3284.0,7.0,16.0,297.0,545.0,14.0,3845.0,539.0,73.0,0.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,218.93333333333334,0.4666666666666667,1.0666666666666667,19.8,36.333333333333336,0.9333333333333333,256.3333333333333,35.93333333333333,4.866666666666666,0.0,1.8666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.36,,,
0.0,454.0,5.0,1.0,45.0,73.0,1.0,663.0,73.0,7.0,0.0,3.0,0.0,196.0,0.0,0.0,15.0,26.0,0.0,189.0,26.0,3.0,0.0,2.0,0.0,361.0,1.0,3.0,29.0,53.0,3.0,541.0,52.0,8.0,0.0,4.0,0.0,17.0,0.0,0.0,1.0,2.0,0.0,18.0,2.0,1.0,0.0,0.0,0.0,227.0,2.5,0.5,22.5,36.5,0.5,331.5,36.5,3.5,0.0,1.5,0.0,65.33333333333333,0.0,0.0,5.0,8.666666666666666,0.0,63.0,8.666666666666666,1.0,0.0,0.6666666666666666,0.0,120.33333333333333,0.3333333333333333,1.0,9.666666666666666,17.666666666666668,1.0,180.33333333333334,17.333333333333332,2.6666666666666665,0.0,1.3333333333333333,0.0,17.0,0.0,0.0,1.0,2.0,0.0,18.0,2.0,1.0,0.0,0.0,12.16,7.84,24.439999999999998,0.68
